Found new layout. Num iterations: 222167480, Best results size: 35
Found new layout. Num iterations: 222167584, Best results size: 36
Found new layout. Num iterations: 222167591, Best results size: 37
Found new layout. Num iterations: 222167631, Best results size: 38
Found new layout. Num iterations: 222191487, Best results size: 34
Found new layout. Num iterations: 222191729, Best results size: 35
Found new layout. Num iterations: 222192146, Best results size: 35
Found new layout. Num iterations: 222207332, Best results size: 36
Found new layout. Num iterations: 222207339, Best results size: 37
Found new layout. Num iterations: 222207346, Best results size: 37
Found new layout. Num iterations: 222208372, Best results size: 38
Found new layout. Num iterations: 222208383, Best results size: 39
Found new layout. Num iterations: 222208412, Best results size: 40
Found new layout. Num iterations: 222208740, Best results size: 36
Found new layout. Num iterations: 222208747, Best results size: 37
Found new layout. Num iterations: 222208754, Best results size: 37
Found new layout. Num iterations: 222209146, Best results size: 38
Found new layout. Num iterations: 222209493, Best results size: 36
Found new layout. Num iterations: 222209512, Best results size: 37
Found new layout. Num iterations: 222209519, Best results size: 37
Found new layout. Num iterations: 222209908, Best results size: 38
Found new layout. Num iterations: 222266227, Best results size: 39
Found new layout. Num iterations: 222266234, Best results size: 40
Found new layout. Num iterations: 222266241, Best results size: 41
Found new layout. Num iterations: 222266249, Best results size: 41
Found new layout. Num iterations: 222266256, Best results size: 40
Found new layout. Num iterations: 222266264, Best results size: 41
Found new layout. Num iterations: 222266273, Best results size: 42
Found new layout. Num iterations: 222266280, Best results size: 43
Found new layout. Num iterations: 222266288, Best results size: 44
Found new layout. Num iterations: 222266297, Best results size: 43
Found new layout. Num iterations: 222266365, Best results size: 43
Found new layout. Num iterations: 222266984, Best results size: 43
Found new layout. Num iterations: 222266995, Best results size: 43
Found new layout. Num iterations: 222267021, Best results size: 44
Found new layout. Num iterations: 222267852, Best results size: 40
Found new layout. Num iterations: 222267859, Best results size: 41
Found new layout. Num iterations: 222267866, Best results size: 40
Found new layout. Num iterations: 222267874, Best results size: 41
Found new layout. Num iterations: 222267881, Best results size: 38
Found new layout. Num iterations: 222267889, Best results size: 39
Found new layout. Num iterations: 222267944, Best results size: 38
Found new layout. Num iterations: 222267952, Best results size: 39
Found new layout. Num iterations: 222268411, Best results size: 40
Found new layout. Num iterations: 222268418, Best results size: 39
Found new layout. Num iterations: 222268897, Best results size: 37
Found new layout. Num iterations: 222268905, Best results size: 35
Found new layout. Num iterations: 222268912, Best results size: 35
Found new layout. Num iterations: 222268920, Best results size: 35
Found new layout. Num iterations: 222268975, Best results size: 36
Found new layout. Num iterations: 222269425, Best results size: 37
Found new layout. Num iterations: 222269474, Best results size: 38
Found new layout. Num iterations: 222313196, Best results size: 39
Found new layout. Num iterations: 222315812, Best results size: 38
Found new layout. Num iterations: 222315832, Best results size: 39
Found new layout. Num iterations: 222315839, Best results size: 37
Found new layout. Num iterations: 222315847, Best results size: 38
Found new layout. Num iterations: 222316830, Best results size: 39
Found new layout. Num iterations: 222316837, Best results size: 38
Found new layout. Num iterations: 222316848, Best results size: 39
Found new layout. Num iterations: 222316954, Best results size: 39
Found new layout. Num iterations: 222318191, Best results size: 32
Found new layout. Num iterations: 222318198, Best results size: 33
Found new layout. Num iterations: 222318205, Best results size: 33
Found new layout. Num iterations: 222318272, Best results size: 34
Found new layout. Num iterations: 222318279, Best results size: 33
Found new layout. Num iterations: 222318759, Best results size: 32
Found new layout. Num iterations: 222318766, Best results size: 31
Found new layout. Num iterations: 222318773, Best results size: 30
Found new layout. Num iterations: 222318851, Best results size: 29
Found new layout. Num iterations: 222319398, Best results size: 30
Found new layout. Num iterations: 222319568, Best results size: 31
Found new layout. Num iterations: 222320520, Best results size: 32
Found new layout. Num iterations: 222327307, Best results size: 33
Found new layout. Num iterations: 222369632, Best results size: 32
Found new layout. Num iterations: 222369639, Best results size: 33
Found new layout. Num iterations: 222369646, Best results size: 32
Found new layout. Num iterations: 222369654, Best results size: 32
Found new layout. Num iterations: 222369661, Best results size: 33
Found new layout. Num iterations: 222369669, Best results size: 34
Found new layout. Num iterations: 222370647, Best results size: 33
Found new layout. Num iterations: 222370663, Best results size: 34
Found new layout. Num iterations: 222371967, Best results size: 30
Found new layout. Num iterations: 222371974, Best results size: 31
Found new layout. Num iterations: 222371981, Best results size: 30
Found new layout. Num iterations: 222371989, Best results size: 31
Found new layout. Num iterations: 222371996, Best results size: 31
Found new layout. Num iterations: 222372050, Best results size: 32
Found new layout. Num iterations: 222372057, Best results size: 30
Found new layout. Num iterations: 222372547, Best results size: 30
Found new layout. Num iterations: 222372554, Best results size: 29
Found new layout. Num iterations: 222372561, Best results size: 28
Found new layout. Num iterations: 222372582, Best results size: 29
Found new layout. Num iterations: 222372639, Best results size: 30
Found new layout. Num iterations: 222373155, Best results size: 31
Found new layout. Num iterations: 222374359, Best results size: 31
Found new layout. Num iterations: 222374429, Best results size: 31
Found new layout. Num iterations: 222381761, Best results size: 31
Found new layout. Num iterations: 222555485, Best results size: 30
Found new layout. Num iterations: 222555492, Best results size: 31
Found new layout. Num iterations: 222555511, Best results size: 31
Found new layout. Num iterations: 222555531, Best results size: 32
Found new layout. Num iterations: 222555612, Best results size: 29
Found new layout. Num iterations: 222555634, Best results size: 30
Found new layout. Num iterations: 222555657, Best results size: 31
Found new layout. Num iterations: 222555672, Best results size: 32
Found new layout. Num iterations: 222555862, Best results size: 32
Found new layout. Num iterations: 222555895, Best results size: 33
Found new layout. Num iterations: 222556189, Best results size: 31
Found new layout. Num iterations: 222556209, Best results size: 32
Found new layout. Num iterations: 222556230, Best results size: 32
Found new layout. Num iterations: 222556251, Best results size: 33
Found new layout. Num iterations: 222556676, Best results size: 34
Found new layout. Num iterations: 222556698, Best results size: 34
Found new layout. Num iterations: 222556734, Best results size: 32
Found new layout. Num iterations: 222556863, Best results size: 33
Found new layout. Num iterations: 222556870, Best results size: 32
Found new layout. Num iterations: 222556896, Best results size: 33
Found new layout. Num iterations: 222557245, Best results size: 34
Found new layout. Num iterations: 222557374, Best results size: 35
Found new layout. Num iterations: 222557381, Best results size: 35
Found new layout. Num iterations: 222557705, Best results size: 35
Found new layout. Num iterations: 222557840, Best results size: 35
Found new layout. Num iterations: 222557847, Best results size: 34
Found new layout. Num iterations: 222557863, Best results size: 35
Found new layout. Num iterations: 222559442, Best results size: 36
Found new layout. Num iterations: 222559449, Best results size: 37
Found new layout. Num iterations: 222559456, Best results size: 36
Found new layout. Num iterations: 222559463, Best results size: 37
Found new layout. Num iterations: 222559475, Best results size: 37
Found new layout. Num iterations: 222559490, Best results size: 37
Found new layout. Num iterations: 222559497, Best results size: 37
Found new layout. Num iterations: 222559505, Best results size: 36
Found new layout. Num iterations: 222559593, Best results size: 36
Found new layout. Num iterations: 222559600, Best results size: 37
Found new layout. Num iterations: 222559607, Best results size: 38
Found new layout. Num iterations: 222559615, Best results size: 37
Found new layout. Num iterations: 222559622, Best results size: 36
Found new layout. Num iterations: 222559630, Best results size: 34
Found new layout. Num iterations: 222559639, Best results size: 34
Found new layout. Num iterations: 222559654, Best results size: 35
Found new layout. Num iterations: 222559663, Best results size: 33
Found new layout. Num iterations: 222560269, Best results size: 32
Found new layout. Num iterations: 222560276, Best results size: 33
Found new layout. Num iterations: 222560283, Best results size: 33
Found new layout. Num iterations: 222560302, Best results size: 34
Found new layout. Num iterations: 222560309, Best results size: 34
Found new layout. Num iterations: 222560317, Best results size: 35
Found new layout. Num iterations: 222560346, Best results size: 35
Found new layout. Num iterations: 222560353, Best results size: 32
Found new layout. Num iterations: 222560361, Best results size: 33
Found new layout. Num iterations: 222560387, Best results size: 33
Found new layout. Num iterations: 222560797, Best results size: 34
Found new layout. Num iterations: 222560804, Best results size: 34
Found new layout. Num iterations: 222560865, Best results size: 34
Found new layout. Num iterations: 222560873, Best results size: 35
Found new layout. Num iterations: 222561290, Best results size: 32
Found new layout. Num iterations: 222561297, Best results size: 33
Found new layout. Num iterations: 222561304, Best results size: 32
Found new layout. Num iterations: 222561312, Best results size: 32
Found new layout. Num iterations: 222561319, Best results size: 33
Found new layout. Num iterations: 222561327, Best results size: 34
Found new layout. Num iterations: 222561747, Best results size: 35
Found new layout. Num iterations: 222561754, Best results size: 35
Found new layout. Num iterations: 222561761, Best results size: 34
Found new layout. Num iterations: 222561769, Best results size: 35
Found new layout. Num iterations: 222561776, Best results size: 36
Found new layout. Num iterations: 222561784, Best results size: 35
Found new layout. Num iterations: 222561887, Best results size: 36
Found new layout. Num iterations: 222561894, Best results size: 35
Found new layout. Num iterations: 222562215, Best results size: 36
Found new layout. Num iterations: 222562920, Best results size: 37
Found new layout. Num iterations: 222562927, Best results size: 38
Found new layout. Num iterations: 222562934, Best results size: 39
Found new layout. Num iterations: 222562949, Best results size: 40
Found new layout. Num iterations: 222562956, Best results size: 40
Found new layout. Num iterations: 222563057, Best results size: 41
Found new layout. Num iterations: 222563064, Best results size: 40
Found new layout. Num iterations: 222563071, Best results size: 41
Found new layout. Num iterations: 222563115, Best results size: 42
Found new layout. Num iterations: 222564496, Best results size: 42
Found new layout. Num iterations: 222564503, Best results size: 41
Found new layout. Num iterations: 222564584, Best results size: 41
Found new layout. Num iterations: 222564973, Best results size: 39
Found new layout. Num iterations: 222564980, Best results size: 39
Found new layout. Num iterations: 222565010, Best results size: 40
Found new layout. Num iterations: 222565064, Best results size: 40
Found new layout. Num iterations: 222567235, Best results size: 41
Found new layout. Num iterations: 222567294, Best results size: 39
Found new layout. Num iterations: 222567305, Best results size: 38
Found new layout. Num iterations: 222567333, Best results size: 39
Found new layout. Num iterations: 222569128, Best results size: 40
Found new layout. Num iterations: 222569141, Best results size: 39
Found new layout. Num iterations: 222574816, Best results size: 39
Found new layout. Num iterations: 222574848, Best results size: 39
Found new layout. Num iterations: 222575319, Best results size: 40
Found new layout. Num iterations: 222575757, Best results size: 40
Found new layout. Num iterations: 222575795, Best results size: 41
Found new layout. Num iterations: 222575802, Best results size: 41
Found new layout. Num iterations: 222576279, Best results size: 40
Found new layout. Num iterations: 222585295, Best results size: 41
Found new layout. Num iterations: 222593224, Best results size: 42
Found new layout. Num iterations: 222593887, Best results size: 42
Found new layout. Num iterations: 222597496, Best results size: 42
Found new layout. Num iterations: 222597620, Best results size: 43
Found new layout. Num iterations: 222601124, Best results size: 44
Found new layout. Num iterations: 222601493, Best results size: 40
Found new layout. Num iterations: 222623885, Best results size: 40
Found new layout. Num iterations: 222623892, Best results size: 38
Found new layout. Num iterations: 222623912, Best results size: 37
Found new layout. Num iterations: 222623932, Best results size: 37
Found new layout. Num iterations: 222623939, Best results size: 38
Found new layout. Num iterations: 222624121, Best results size: 39
Found new layout. Num iterations: 222624141, Best results size: 40
Found new layout. Num iterations: 222624148, Best results size: 41
Found new layout. Num iterations: 222624164, Best results size: 41
Found new layout. Num iterations: 222624171, Best results size: 40
Found new layout. Num iterations: 222624187, Best results size: 41
Found new layout. Num iterations: 222624623, Best results size: 41
Found new layout. Num iterations: 222624630, Best results size: 40
Found new layout. Num iterations: 222624637, Best results size: 39
Found new layout. Num iterations: 222624653, Best results size: 40
Found new layout. Num iterations: 222624660, Best results size: 41
Found new layout. Num iterations: 222624678, Best results size: 39
Found new layout. Num iterations: 222624738, Best results size: 38
Found new layout. Num iterations: 222624775, Best results size: 35
Found new layout. Num iterations: 222624794, Best results size: 36
Found new layout. Num iterations: 222624815, Best results size: 36
Found new layout. Num iterations: 222624822, Best results size: 37
Found new layout. Num iterations: 222625475, Best results size: 38
Found new layout. Num iterations: 222626174, Best results size: 38
Found new layout. Num iterations: 222626193, Best results size: 38
Found new layout. Num iterations: 222626200, Best results size: 38
Found new layout. Num iterations: 222628806, Best results size: 39
Found new layout. Num iterations: 222628813, Best results size: 40
Found new layout. Num iterations: 222628820, Best results size: 41
Found new layout. Num iterations: 222628849, Best results size: 41
Found new layout. Num iterations: 222628856, Best results size: 42
Found new layout. Num iterations: 222628864, Best results size: 41
Found new layout. Num iterations: 222628873, Best results size: 42
Found new layout. Num iterations: 222629169, Best results size: 40
Found new layout. Num iterations: 222629194, Best results size: 41
Found new layout. Num iterations: 222629201, Best results size: 42
Found new layout. Num iterations: 222629208, Best results size: 42
Found new layout. Num iterations: 222629234, Best results size: 38
Found new layout. Num iterations: 222629248, Best results size: 38
Found new layout. Num iterations: 222629274, Best results size: 39
Found new layout. Num iterations: 222629281, Best results size: 39
Found new layout. Num iterations: 222629606, Best results size: 40
Found new layout. Num iterations: 222629677, Best results size: 39
Found new layout. Num iterations: 222630032, Best results size: 38
Found new layout. Num iterations: 222630048, Best results size: 39
Found new layout. Num iterations: 222630105, Best results size: 39
Found new layout. Num iterations: 222630118, Best results size: 40
Found new layout. Num iterations: 222630479, Best results size: 40
Found new layout. Num iterations: 222630486, Best results size: 40
Found new layout. Num iterations: 222630540, Best results size: 37
Found new layout. Num iterations: 222630559, Best results size: 37
Found new layout. Num iterations: 222630566, Best results size: 37
Found new layout. Num iterations: 222631007, Best results size: 38
Found new layout. Num iterations: 222633329, Best results size: 39
Found new layout. Num iterations: 222633360, Best results size: 39
Found new layout. Num iterations: 222633367, Best results size: 40
Found new layout. Num iterations: 222633402, Best results size: 40
Found new layout. Num iterations: 222633409, Best results size: 40
Found new layout. Num iterations: 222633449, Best results size: 40
Found new layout. Num iterations: 222634043, Best results size: 39
Found new layout. Num iterations: 222634050, Best results size: 40
Found new layout. Num iterations: 222634057, Best results size: 41
Found new layout. Num iterations: 222634108, Best results size: 40
Found new layout. Num iterations: 222634115, Best results size: 39
Found new layout. Num iterations: 222634122, Best results size: 40
Found new layout. Num iterations: 222634130, Best results size: 41
Found new layout. Num iterations: 222634639, Best results size: 41
Found new layout. Num iterations: 222634652, Best results size: 42
Found new layout. Num iterations: 222634659, Best results size: 43
Found new layout. Num iterations: 222634703, Best results size: 42
Found new layout. Num iterations: 222634710, Best results size: 42
Found new layout. Num iterations: 222634717, Best results size: 40
Found new layout. Num iterations: 222634725, Best results size: 40
Found new layout. Num iterations: 222634732, Best results size: 41
Found new layout. Num iterations: 222634740, Best results size: 40
Found new layout. Num iterations: 222635299, Best results size: 41
Found new layout. Num iterations: 222642123, Best results size: 42
Found new layout. Num iterations: 222642149, Best results size: 39
Found new layout. Num iterations: 222642160, Best results size: 38
Found new layout. Num iterations: 222642736, Best results size: 39
Found new layout. Num iterations: 222642747, Best results size: 40
Found new layout. Num iterations: 222642760, Best results size: 41
Found new layout. Num iterations: 222643301, Best results size: 42
Found new layout. Num iterations: 222643321, Best results size: 41
Found new layout. Num iterations: 222643346, Best results size: 42
Found new layout. Num iterations: 222643939, Best results size: 41
Found new layout. Num iterations: 222647704, Best results size: 42
Found new layout. Num iterations: 222746980, Best results size: 40
Found new layout. Num iterations: 222747123, Best results size: 41
Found new layout. Num iterations: 222747507, Best results size: 38
Found new layout. Num iterations: 222747526, Best results size: 39
Found new layout. Num iterations: 222748191, Best results size: 38
Found new layout. Num iterations: 222748213, Best results size: 39
Found new layout. Num iterations: 222748253, Best results size: 40
Found new layout. Num iterations: 222748290, Best results size: 40
Found new layout. Num iterations: 222748297, Best results size: 39
Found new layout. Num iterations: 222748682, Best results size: 38
Found new layout. Num iterations: 222748759, Best results size: 39
Found new layout. Num iterations: 222748766, Best results size: 39
Found new layout. Num iterations: 222750586, Best results size: 38
Found new layout. Num iterations: 222750593, Best results size: 39
Found new layout. Num iterations: 222750642, Best results size: 40
Found new layout. Num iterations: 222750649, Best results size: 41
Found new layout. Num iterations: 222750657, Best results size: 39
Found new layout. Num iterations: 222750664, Best results size: 38
Found new layout. Num iterations: 222750672, Best results size: 37
Found new layout. Num iterations: 222751384, Best results size: 36
Found new layout. Num iterations: 222751398, Best results size: 37
Found new layout. Num iterations: 222751408, Best results size: 37
Found new layout. Num iterations: 222751415, Best results size: 38
Found new layout. Num iterations: 222751422, Best results size: 39
Found new layout. Num iterations: 222751430, Best results size: 38
Found new layout. Num iterations: 222751437, Best results size: 35
Found new layout. Num iterations: 222751445, Best results size: 36
Found new layout. Num iterations: 222751500, Best results size: 35
Found new layout. Num iterations: 222751508, Best results size: 36
Found new layout. Num iterations: 222751936, Best results size: 37
Found new layout. Num iterations: 222751961, Best results size: 36
Found new layout. Num iterations: 222751968, Best results size: 37
Found new layout. Num iterations: 222751975, Best results size: 35
Found new layout. Num iterations: 222752048, Best results size: 35
Found new layout. Num iterations: 222752493, Best results size: 34
Found new layout. Num iterations: 222752500, Best results size: 35
Found new layout. Num iterations: 222752507, Best results size: 33
Found new layout. Num iterations: 222752584, Best results size: 33
Found new layout. Num iterations: 222753037, Best results size: 34
Found new layout. Num iterations: 222753105, Best results size: 35
Found new layout. Num iterations: 222755634, Best results size: 35
Found new layout. Num iterations: 222756768, Best results size: 36
Found new layout. Num iterations: 222757312, Best results size: 34
Found new layout. Num iterations: 222757319, Best results size: 35
Found new layout. Num iterations: 222757326, Best results size: 36
Found new layout. Num iterations: 222757370, Best results size: 37
Found new layout. Num iterations: 222757872, Best results size: 38
Found new layout. Num iterations: 222759906, Best results size: 39
Found new layout. Num iterations: 222759932, Best results size: 34
Found new layout. Num iterations: 222759943, Best results size: 33
Found new layout. Num iterations: 222769217, Best results size: 33
Found new layout. Num iterations: 222769243, Best results size: 34
Found new layout. Num iterations: 222769832, Best results size: 35
Found new layout. Num iterations: 222789112, Best results size: 35
Found new layout. Num iterations: 222789119, Best results size: 35
Found new layout. Num iterations: 222789127, Best results size: 36
Found new layout. Num iterations: 222789169, Best results size: 37
Found new layout. Num iterations: 222790009, Best results size: 37
Found new layout. Num iterations: 222790016, Best results size: 35
Found new layout. Num iterations: 222790023, Best results size: 34
Found new layout. Num iterations: 222790093, Best results size: 35
Found new layout. Num iterations: 222790550, Best results size: 35
Found new layout. Num iterations: 222871612, Best results size: 36
Found new layout. Num iterations: 222872100, Best results size: 37
Found new layout. Num iterations: 222878736, Best results size: 38
Found new layout. Num iterations: 222887104, Best results size: 39
Found new layout. Num iterations: 226259397, Best results size: 39
Found new layout. Num iterations: 226259404, Best results size: 39
Found new layout. Num iterations: 226259412, Best results size: 40
Found new layout. Num iterations: 226260381, Best results size: 39
Found new layout. Num iterations: 226260388, Best results size: 39
Found new layout. Num iterations: 226260396, Best results size: 40
Found new layout. Num iterations: 226260847, Best results size: 41
Found new layout. Num iterations: 226261290, Best results size: 39
Found new layout. Num iterations: 226261297, Best results size: 39
Found new layout. Num iterations: 226261313, Best results size: 40
Found new layout. Num iterations: 226261784, Best results size: 41
Found new layout. Num iterations: 226261806, Best results size: 41
Found new layout. Num iterations: 226311138, Best results size: 41
Found new layout. Num iterations: 226312695, Best results size: 42
Found new layout. Num iterations: 226313160, Best results size: 38
Found new layout. Num iterations: 226313167, Best results size: 37
Found new layout. Num iterations: 226313175, Best results size: 37
Found new layout. Num iterations: 226313576, Best results size: 37
Found new layout. Num iterations: 226313705, Best results size: 34
Found new layout. Num iterations: 226313712, Best results size: 34
Found new layout. Num iterations: 226313729, Best results size: 35
Found new layout. Num iterations: 226314279, Best results size: 34
Found new layout. Num iterations: 226314302, Best results size: 35
Found new layout. Num iterations: 226314826, Best results size: 36
Found new layout. Num iterations: 226366018, Best results size: 36
Found new layout. Num iterations: 226366215, Best results size: 35
Found new layout. Num iterations: 226366222, Best results size: 35
Found new layout. Num iterations: 226366230, Best results size: 35
Found new layout. Num iterations: 226366249, Best results size: 36
Found new layout. Num iterations: 226367518, Best results size: 37
Found new layout. Num iterations: 226367539, Best results size: 38
Found new layout. Num iterations: 226368259, Best results size: 39
Found new layout. Num iterations: 226368829, Best results size: 34
Found new layout. Num iterations: 226368840, Best results size: 34
Found new layout. Num iterations: 226368948, Best results size: 31
Found new layout. Num iterations: 226368955, Best results size: 30
Found new layout. Num iterations: 226368963, Best results size: 29
Found new layout. Num iterations: 226368972, Best results size: 29
Found new layout. Num iterations: 226369429, Best results size: 29
Found new layout. Num iterations: 226369436, Best results size: 30
Found new layout. Num iterations: 226369443, Best results size: 30
Found new layout. Num iterations: 226369558, Best results size: 29
Found new layout. Num iterations: 226369565, Best results size: 28
Found new layout. Num iterations: 226369573, Best results size: 29
Found new layout. Num iterations: 226369582, Best results size: 30
Found new layout. Num iterations: 226370085, Best results size: 31
Found new layout. Num iterations: 226370197, Best results size: 32
Found new layout. Num iterations: 226370211, Best results size: 32
Found new layout. Num iterations: 226370220, Best results size: 33
Found new layout. Num iterations: 226706727, Best results size: 29
Found new layout. Num iterations: 226706790, Best results size: 29
Found new layout. Num iterations: 226706797, Best results size: 30
Found new layout. Num iterations: 226706804, Best results size: 29
Found new layout. Num iterations: 226707642, Best results size: 30
Found new layout. Num iterations: 226707669, Best results size: 24
Found new layout. Num iterations: 226707680, Best results size: 25
Found new layout. Num iterations: 226707780, Best results size: 25
Found new layout. Num iterations: 226707787, Best results size: 25
Found new layout. Num iterations: 226707795, Best results size: 26
Found new layout. Num iterations: 226708242, Best results size: 26
Found new layout. Num iterations: 226708278, Best results size: 25
Found new layout. Num iterations: 226708391, Best results size: 26
Found new layout. Num iterations: 226708399, Best results size: 24
Found new layout. Num iterations: 226708867, Best results size: 24
Found new layout. Num iterations: 226708987, Best results size: 22
Found new layout. Num iterations: 226708994, Best results size: 22
Found new layout. Num iterations: 226709610, Best results size: 23
Found new layout. Num iterations: 226750770, Best results size: 24
Found new layout. Num iterations: 226750781, Best results size: 25
Found new layout. Num iterations: 226750789, Best results size: 26
Found new layout. Num iterations: 226750796, Best results size: 26
Found new layout. Num iterations: 226750885, Best results size: 27
Found new layout. Num iterations: 226750892, Best results size: 27
Found new layout. Num iterations: 226750900, Best results size: 28
Found new layout. Num iterations: 226750909, Best results size: 29
Found new layout. Num iterations: 226751918, Best results size: 29
Found new layout. Num iterations: 226751931, Best results size: 29
Found new layout. Num iterations: 226752044, Best results size: 29
Found new layout. Num iterations: 226752051, Best results size: 28
Found new layout. Num iterations: 226752059, Best results size: 28
Found new layout. Num iterations: 226752549, Best results size: 29
Found new layout. Num iterations: 226752674, Best results size: 30
Found new layout. Num iterations: 226848013, Best results size: 31
Found new layout. Num iterations: 226848600, Best results size: 32
Found new layout. Num iterations: 226850221, Best results size: 32
Found new layout. Num iterations: 226850332, Best results size: 33
Found new layout. Num iterations: 226850347, Best results size: 33
Found new layout. Num iterations: 226850935, Best results size: 34
Found new layout. Num iterations: 228471088, Best results size: 35
Found new layout. Num iterations: 231199760, Best results size: 35
Found new layout. Num iterations: 231200203, Best results size: 36
Found new layout. Num iterations: 232825126, Best results size: 37
Found new layout. Num iterations: 232825812, Best results size: 37
Found new layout. Num iterations: 232825819, Best results size: 37
Found new layout. Num iterations: 232827590, Best results size: 38
Found new layout. Num iterations: 232827686, Best results size: 37
Found new layout. Num iterations: 232827693, Best results size: 37
Found new layout. Num iterations: 232827701, Best results size: 38
Found new layout. Num iterations: 232828234, Best results size: 39
Found new layout. Num iterations: 232828263, Best results size: 39
Found new layout. Num iterations: 232828270, Best results size: 38
Found new layout. Num iterations: 232828371, Best results size: 36
Found new layout. Num iterations: 232828378, Best results size: 36
Found new layout. Num iterations: 232828386, Best results size: 35
Found new layout. Num iterations: 232829055, Best results size: 35
Found new layout. Num iterations: 232829069, Best results size: 36
Found new layout. Num iterations: 232899243, Best results size: 36
Found new layout. Num iterations: 232899254, Best results size: 37
Found new layout. Num iterations: 232899319, Best results size: 35
Found new layout. Num iterations: 232899326, Best results size: 34
Found new layout. Num iterations: 232899525, Best results size: 28
Found new layout. Num iterations: 232899532, Best results size: 29
Found new layout. Num iterations: 232899540, Best results size: 29
Found new layout. Num iterations: 232899549, Best results size: 30
Found new layout. Num iterations: 232900526, Best results size: 31
Found new layout. Num iterations: 232900533, Best results size: 31
Found new layout. Num iterations: 232900541, Best results size: 32
Found new layout. Num iterations: 232902004, Best results size: 32
Found new layout. Num iterations: 232902016, Best results size: 33
Found new layout. Num iterations: 232903024, Best results size: 34
Found new layout. Num iterations: 232903035, Best results size: 35
Found new layout. Num iterations: 232903058, Best results size: 36
Found new layout. Num iterations: 232903065, Best results size: 34
Found new layout. Num iterations: 232903769, Best results size: 29
Found new layout. Num iterations: 232903813, Best results size: 25
Found new layout. Num iterations: 232903820, Best results size: 25
Found new layout. Num iterations: 232903950, Best results size: 22
Found new layout. Num iterations: 232903957, Best results size: 22
Found new layout. Num iterations: 232903965, Best results size: 23
Found new layout. Num iterations: 232904387, Best results size: 24
Found new layout. Num iterations: 232904607, Best results size: 25
Found new layout. Num iterations: 232904716, Best results size: 25
Found new layout. Num iterations: 232904730, Best results size: 25
Found new layout. Num iterations: 232905106, Best results size: 26
Found new layout. Num iterations: 232905444, Best results size: 27
Found new layout. Num iterations: 233163378, Best results size: 27
Found new layout. Num iterations: 233163385, Best results size: 27
Found new layout. Num iterations: 233163392, Best results size: 27
Found new layout. Num iterations: 233163450, Best results size: 27
Found new layout. Num iterations: 233163457, Best results size: 25
Found new layout. Num iterations: 233163465, Best results size: 26
Found new layout. Num iterations: 233163512, Best results size: 27
Found new layout. Num iterations: 233163519, Best results size: 27
Found new layout. Num iterations: 233164286, Best results size: 28
Found new layout. Num iterations: 233164310, Best results size: 27
Found new layout. Num iterations: 233164338, Best results size: 28
Found new layout. Num iterations: 233164824, Best results size: 29
Found new layout. Num iterations: 233164849, Best results size: 26
Found new layout. Num iterations: 233164860, Best results size: 26
Found new layout. Num iterations: 233165406, Best results size: 27
Found new layout. Num iterations: 233205190, Best results size: 28
Found new layout. Num iterations: 233205197, Best results size: 29
Found new layout. Num iterations: 233205204, Best results size: 28
Found new layout. Num iterations: 233205800, Best results size: 27
Found new layout. Num iterations: 233205807, Best results size: 27
Found new layout. Num iterations: 233205879, Best results size: 28
Found new layout. Num iterations: 233205886, Best results size: 26
Found new layout. Num iterations: 233237412, Best results size: 25
Found new layout. Num iterations: 233237475, Best results size: 26
Found new layout. Num iterations: 233237482, Best results size: 27
Found new layout. Num iterations: 233237489, Best results size: 26
Found new layout. Num iterations: 233238440, Best results size: 27
Found new layout. Num iterations: 233238467, Best results size: 21
Found new layout. Num iterations: 233238478, Best results size: 22
Found new layout. Num iterations: 233239008, Best results size: 22
Found new layout. Num iterations: 233239044, Best results size: 21
Found new layout. Num iterations: 233239595, Best results size: 21
Found new layout. Num iterations: 233387370, Best results size: 22
Found new layout. Num iterations: 233387395, Best results size: 21
Found new layout. Num iterations: 233387402, Best results size: 22
Found new layout. Num iterations: 233387409, Best results size: 22
Found new layout. Num iterations: 233388939, Best results size: 21
Found new layout. Num iterations: 233388950, Best results size: 20
Found new layout. Num iterations: 233388979, Best results size: 20
Found new layout. Num iterations: 233388986, Best results size: 20
Found new layout. Num iterations: 233389100, Best results size: 20
Found new layout. Num iterations: 233389107, Best results size: 20
Found new layout. Num iterations: 233389115, Best results size: 20
Found new layout. Num iterations: 233389720, Best results size: 20
Found new layout. Num iterations: 233389771, Best results size: 21
Found new layout. Num iterations: 233389889, Best results size: 21
Found new layout. Num iterations: 233389896, Best results size: 20
Found new layout. Num iterations: 233390327, Best results size: 21
Found new layout. Num iterations: 233390563, Best results size: 22
Found new layout. Num iterations: 233390673, Best results size: 23
Found new layout. Num iterations: 233391075, Best results size: 24
Found new layout. Num iterations: 233497437, Best results size: 25
Found new layout. Num iterations: 233497444, Best results size: 26
Found new layout. Num iterations: 233498648, Best results size: 27
Found new layout. Num iterations: 233498663, Best results size: 28
Found new layout. Num iterations: 233498683, Best results size: 29
Found new layout. Num iterations: 233499352, Best results size: 28
Found new layout. Num iterations: 233499397, Best results size: 29
Found new layout. Num iterations: 233499507, Best results size: 30
Found new layout. Num iterations: 233499514, Best results size: 31
Found new layout. Num iterations: 233500095, Best results size: 32
Found new layout. Num iterations: 233500139, Best results size: 31
Found new layout. Num iterations: 233500261, Best results size: 31
Found new layout. Num iterations: 233501009, Best results size: 32
Found new layout. Num iterations: 240863313, Best results size: 33
